Date,Daily minimum temperatures,Year,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
1988-08-27,5.8828706591141255,1988,0,0,0,0,0,0,0,08-27,0,0
1988-08-28,9.709915770458785,1988,0,0,0,0,0,0,0,08-28,0,0
1988-08-29,9.7,1988,0,0,0,0,0,0,0,08-29,0,0
1988-08-30,9.482995435361557,1988,0,0,0,0,0,0,0,08-30,0,0
1988-08-31,11.016935511818089,1988,0,0,0,0,0,0,0,08-31,0,0
1988-09-01,18.936843667042073,1988,0,0,0,0,0,0,0,09-01,0,0
1988-09-02,10.20160607431464,1988,0,0,0,0,0,0,0,09-02,0,0
1988-09-03,11.287310688735722,1988,0,0,0,0,0,0,0,09-03,0,0
1988-09-04,5.5,1988,0,0,0,0,0,0,0,09-04,0,0
1988-09-05,9.951394920053977,1988,0,0,0,0,0,0,0,09-05,0,0
1988-09-06,,1988,0,0,0,0,0,0,0,09-06,0,0
1988-09-07,8.06514862897045,1988,0,0,0,0,0,0,0,09-07,0,0
1988-09-08,12.357392236737928,1988,0,0,0,0,0,0,0,09-08,0,0
1988-09-09,,1988,0,0,0,0,0,0,0,09-09,0,0
1988-09-10,14.373094411618718,1988,0,0,0,0,0,0,0,09-10,0,0
1988-09-11,11.5,1988,0,0,0,0,0,0,0,09-11,0,0
1988-09-12,6.8,1988,0,0,0,0,0,0,0,09-12,0,0
1988-09-13,4.404374025881077,1988,0,0,0,0,0,0,0,09-13,0,0
1988-09-14,4.389973817574957,1988,0,0,0,0,0,0,0,09-14,0,0
1988-09-15,,1988,0,0,0,0,0,0,0,09-15,0,0
1988-09-16,10.7,1988,0,0,0,0,0,0,0,09-16,0,0
1988-09-17,10.1,1988,0,0,0,0,0,0,0,09-17,0,0
1988-09-18,10.0,1988,0,0,0,0,0,0,0,09-18,0,0
1988-09-19,,1988,0,0,0,0,0,0,0,09-19,0,0
1988-09-20,5.63558126156152,1988,0,0,0,0,0,0,0,09-20,0,0
1988-09-21,13.086763104529483,1988,0,0,0,0,0,0,0,09-21,0,0
1988-09-22,,1988,0,0,0,0,0,0,0,09-22,0,0
1988-09-23,8.817204991216268,1988,0,0,0,0,0,0,0,09-23,0,0
1988-09-24,8.2,1988,0,0,0,0,0,0,0,09-24,0,0
1988-09-25,10.40310302448269,1988,0,0,0,0,0,0,0,09-25,0,0
1988-09-26,10.8,1988,0,0,0,0,0,0,0,09-26,0,0
1988-09-27,8.8,1988,0,0,0,0,0,0,0,09-27,0,0
1988-09-28,11.550966040166909,1988,0,0,0,0,0,0,0,09-28,0,0
1988-09-29,8.7,1988,0,0,0,0,0,0,0,09-29,0,0
1988-09-30,12.4,1988,0,0,0,0,0,0,0,09-30,0,0
1988-10-01,11.463445414504193,1988,0,0,0,0,0,0,0,10-01,0,0
1988-10-02,13.5,1988,0,0,0,0,0,0,0,10-02,0,0
1988-10-03,11.751051931541461,1988,0,0,0,0,0,0,0,10-03,0,0
1988-10-04,,1988,0,0,0,0,0,0,0,10-04,0,0
1988-10-05,8.772739487258217,1988,0,0,0,0,0,0,0,10-05,0,0
1988-10-06,6.852595317161889,1988,0,0,0,0,0,0,0,10-06,0,0
1988-10-07,16.066261940296926,1988,0,0,0,0,0,0,0,10-07,0,0
1988-10-08,11.07778904909411,1988,0,0,0,0,0,0,0,10-08,0,0
1988-10-09,,1988,0,0,0,0,0,0,0,10-09,0,0
1988-10-10,13.212930978641781,1988,0,0,0,0,0,0,0,10-10,0,0
1988-10-11,13.02360868468045,1988,0,0,0,0,0,0,0,10-11,0,0
1988-10-12,7.846367245861183,1988,0,0,0,0,0,0,0,10-12,0,0
1988-10-13,13.988812246207385,1988,0,0,0,0,0,0,0,10-13,0,0
1988-10-14,8.5,1988,0,0,0,0,0,0,0,10-14,0,0
1988-10-15,11.2,1988,0,0,0,0,0,0,0,10-15,0,0
1988-10-16,8.7,1988,0,0,0,0,0,0,0,10-16,0,0
1988-10-17,10.0102155860557,1988,0,0,0,0,0,0,0,10-17,0,0
1988-10-18,,1988,0,0,0,0,0,0,0,10-18,0,0
1988-10-19,8.11666284937307,1988,0,0,0,0,0,0,0,10-19,0,0
1988-10-20,15.6,1988,0,0,0,0,0,0,0,10-20,0,0
1988-10-21,9.967737120951385,1988,0,0,0,0,0,0,0,10-21,0,0
1988-10-22,12.30486764209808,1988,0,0,0,0,0,0,0,10-22,0,0
1988-10-23,10.103538033656719,1988,0,0,0,0,0,0,0,10-23,0,0
1988-10-24,5.908129217502834,1988,0,0,0,0,0,0,0,10-24,0,0
1988-10-25,14.518351175620726,1988,0,0,0,0,0,0,0,10-25,0,0
1988-10-26,11.454152265868714,1988,0,0,0,0,0,0,0,10-26,0,0
1988-10-27,7.3,1988,0,0,0,0,0,0,0,10-27,0,0
1988-10-28,12.988361716164318,1988,0,0,0,0,0,0,0,10-28,0,0
1988-10-29,11.9,1988,0,0,0,0,0,0,0,10-29,0,0
1988-10-30,15.04629659333804,1988,0,0,0,0,0,0,0,10-30,0,0
1988-10-31,10.14937785109981,1988,0,0,0,0,0,0,0,10-31,0,0
1988-11-01,13.2,1988,0,0,0,0,0,0,0,11-01,0,0
1988-11-02,15.4691361771968,1988,0,0,0,0,0,0,0,11-02,0,0
1988-11-03,13.326754456323094,1988,0,0,0,0,0,0,0,11-03,0,0
1988-11-04,11.492745672730985,1988,0,0,0,0,0,0,0,11-04,0,0
1988-11-05,7.2,1988,0,0,0,0,0,0,0,11-05,0,0
1988-11-06,13.077650014296424,1988,0,0,0,0,0,0,0,11-06,0,0
1988-11-07,,1988,0,0,0,0,0,0,0,11-07,0,0
1988-11-08,11.08894330925213,1988,0,0,0,0,0,0,0,11-08,0,0
1988-11-09,,1988,0,0,0,0,0,0,0,11-09,0,0
1988-11-10,12.158401048952125,1988,0,0,0,0,0,0,0,11-10,0,0
1988-11-11,11.564997405121723,1988,0,0,0,0,0,0,0,11-11,0,0
1988-11-12,16.9,1988,0,0,0,0,0,0,0,11-12,0,0
1988-11-13,17.5,1988,0,0,0,0,0,0,0,11-13,0,0
1988-11-14,7.5,1988,0,0,0,0,0,0,0,11-14,0,0
1988-11-15,7.8291937490139665,1988,0,0,0,0,0,0,0,11-15,0,0
1988-11-16,11.523591971255723,1988,0,0,0,0,0,0,0,11-16,0,0
1988-11-17,11.734026769499529,1988,0,0,0,0,0,0,0,11-17,0,0
1988-11-18,11.840161310682285,1988,0,0,0,0,0,0,0,11-18,0,0
1988-11-19,14.303978520200763,1988,0,0,0,0,0,0,0,11-19,0,0
1988-11-20,12.037327686802826,1988,0,0,0,0,0,0,0,11-20,0,0
1988-11-21,12.899294396645384,1988,0,0,0,0,0,0,0,11-21,0,0
1988-11-22,12.9,1988,0,0,0,0,0,0,0,11-22,0,0
1988-11-23,13.556762200019389,1988,0,0,0,0,0,0,0,11-23,0,0
1988-11-24,14.877913368099525,1988,0,0,0,0,0,0,0,11-24,0,0
1988-11-25,14.117799816088088,1988,0,0,0,0,0,0,0,11-25,0,0
1988-11-26,11.9,1988,0,0,0,0,0,0,0,11-26,0,0
1988-11-27,11.8,1988,0,0,0,0,0,0,0,11-27,0,0
1988-11-28,11.4,1988,0,0,0,0,0,0,0,11-28,0,0
1988-11-29,12.174447640343567,1988,0,0,0,0,0,0,0,11-29,0,0
1988-11-30,12.345883359258023,1988,0,0,0,0,0,0,0,11-30,0,0
1988-12-01,12.0,1988,0,0,0,0,0,0,0,12-01,0,0
1988-12-02,17.4,1988,0,0,0,0,0,0,0,12-02,0,0
1988-12-03,16.8,1988,0,0,0,0,0,0,0,12-03,0,0
1988-12-04,,1988,0,0,0,0,0,0,0,12-04,0,0
1988-12-05,13.850235879527302,1988,0,0,0,0,0,0,0,12-05,0,0
1988-12-06,15.009103989170532,1988,0,0,0,0,0,0,0,12-06,0,0
1988-12-07,13.095042309949866,1988,0,0,0,0,0,0,0,12-07,0,0
1988-12-08,16.1,1988,0,0,0,0,0,0,0,12-08,0,0
1988-12-09,20.11598769129251,1988,0,0,0,0,0,0,0,12-09,0,0
1988-12-10,15.972978763493023,1988,0,0,0,0,0,0,0,12-10,0,0
1988-12-11,9.828601977093566,1988,0,0,0,0,0,0,0,12-11,0,0
1988-12-12,14.4,1988,0,0,0,0,0,0,0,12-12,0,0
1988-12-13,12.781118327926961,1988,0,0,0,0,0,0,0,12-13,0,0
1988-12-14,19.170773974636845,1988,0,0,0,0,0,0,0,12-14,0,0
1988-12-15,21.02692711310047,1988,0,0,0,0,0,0,0,12-15,0,0
1988-12-16,23.9,1988,0,0,0,0,0,0,0,12-16,0,0
1988-12-17,16.6,1988,0,0,0,0,0,0,0,12-17,0,0
1988-12-18,17.5,1988,0,0,0,0,0,0,0,12-18,0,0
1988-12-19,17.130114159886226,1988,0,0,0,0,0,0,0,12-19,0,0
1988-12-20,13.471328502063383,1988,0,0,0,0,0,0,0,12-20,0,0
1988-12-21,11.169445654814236,1988,0,0,0,0,0,0,0,12-21,0,0
1988-12-22,15.17998722947415,1988,0,0,0,0,0,0,0,12-22,0,0
1988-12-23,17.590282477236467,1988,0,0,0,0,0,0,0,12-23,0,0
1988-12-24,19.42413559789109,1988,0,0,0,0,0,0,0,12-24,0,0
1988-12-25,,1988,0,0,0,0,0,0,0,12-25,0,0
1988-12-26,9.065417764642643,1988,0,0,0,0,0,0,0,12-26,0,0
1988-12-27,12.9,1988,0,0,0,0,0,0,0,12-27,0,0
1988-12-28,13.082350160026817,1988,0,0,0,0,0,0,0,12-28,0,0
1988-12-29,15.430396586053151,1988,0,0,0,0,0,0,0,12-29,0,0
1988-12-30,14.1,1988,0,0,0,0,0,0,0,12-30,0,0
1989-01-01,14.197705698330848,1989,0,0,0,0,0,0,0,0,01-01,0
1989-01-02,,1989,0,0,0,0,0,0,0,0,01-02,0
1989-01-03,18.5,1989,0,0,0,0,0,0,0,0,01-03,0
1989-01-04,17.639835074022926,1989,0,0,0,0,0,0,0,0,01-04,0
1989-01-05,13.237291539357674,1989,0,0,0,0,0,0,0,0,01-05,0
1989-01-06,11.996295988400638,1989,0,0,0,0,0,0,0,0,01-06,0
1989-01-07,12.090770157360813,1989,0,0,0,0,0,0,0,0,01-07,0
1989-01-08,15.7,1989,0,0,0,0,0,0,0,0,01-08,0
1989-01-09,16.068465515094303,1989,0,0,0,0,0,0,0,0,01-09,0
1989-01-10,13.6,1989,0,0,0,0,0,0,0,0,01-10,0
1989-01-11,12.6,1989,0,0,0,0,0,0,0,0,01-11,0
1989-01-12,13.184219201158845,1989,0,0,0,0,0,0,0,0,01-12,0
1989-01-13,12.1,1989,0,0,0,0,0,0,0,0,01-13,0
1989-01-14,13.4,1989,0,0,0,0,0,0,0,0,01-14,0
1989-01-15,17.254322762125437,1989,0,0,0,0,0,0,0,0,01-15,0
1989-01-16,19.4,1989,0,0,0,0,0,0,0,0,01-16,0
1989-01-17,13.742604012070132,1989,0,0,0,0,0,0,0,0,01-17,0
1989-01-18,14.021849246824408,1989,0,0,0,0,0,0,0,0,01-18,0
1989-01-19,13.1,1989,0,0,0,0,0,0,0,0,01-19,0
1989-01-20,16.0,1989,0,0,0,0,0,0,0,0,01-20,0
1989-01-21,13.207378428087784,1989,0,0,0,0,0,0,0,0,01-21,0
1989-01-22,,1989,0,0,0,0,0,0,0,0,01-22,0
1989-01-23,13.704402486226883,1989,0,0,0,0,0,0,0,0,01-23,0
1989-01-24,12.5,1989,0,0,0,0,0,0,0,0,01-24,0
1989-01-25,14.769554449118369,1989,0,0,0,0,0,0,0,0,01-25,0
1989-01-26,16.402430293448568,1989,0,0,0,0,0,0,0,0,01-26,0
1989-01-27,15.609000457124079,1989,0,0,0,0,0,0,0,0,01-27,0
1989-01-28,20.221049778000577,1989,0,0,0,0,0,0,0,0,01-28,0
1989-01-29,21.4923207105851,1989,0,0,0,0,0,0,0,0,01-29,0
1989-01-30,16.9,1989,0,0,0,0,0,0,0,0,01-30,0
1989-01-31,16.5,1989,0,0,0,0,0,0,0,0,01-31,0
1989-02-01,16.71387339319078,1989,0,0,0,0,0,0,0,0,02-01,0
1989-02-02,14.037263938825046,1989,0,0,0,0,0,0,0,0,02-02,0
1989-02-03,17.665564661726094,1989,0,0,0,0,0,0,0,0,02-03,0
1989-02-04,15.763941455682748,1989,0,0,0,0,0,0,0,0,02-04,0
1989-02-05,15.611011179843294,1989,0,0,0,0,0,0,0,0,02-05,0
1989-02-06,12.016157051735789,1989,0,0,0,0,0,0,0,0,02-06,0
1989-02-07,16.8,1989,0,0,0,0,0,0,0,0,02-07,0
1989-02-08,18.5,1989,0,0,0,0,0,0,0,0,02-08,0
1989-02-09,16.7,1989,0,0,0,0,0,0,0,0,02-09,0
1989-02-10,12.813031575594632,1989,0,0,0,0,0,0,0,0,02-10,0
1989-02-11,17.184270372533096,1989,0,0,0,0,0,0,0,0,02-11,0
1989-02-12,,1989,0,0,0,0,0,0,0,0,02-12,0
1989-02-13,16.62867750839303,1989,0,0,0,0,0,0,0,0,02-13,0
1989-02-14,20.052382971975234,1989,0,0,0,0,0,0,0,0,02-14,0
1989-02-15,20.458568236525966,1989,0,0,0,0,0,0,0,0,02-15,0
1989-02-16,20.176933463692453,1989,0,0,0,0,0,0,0,0,02-16,0
1989-02-17,19.5,1989,0,0,0,0,0,0,0,0,02-17,0
1989-02-18,20.5,1989,0,0,0,0,0,0,0,0,02-18,0
1989-02-19,14.399642330959095,1989,0,0,0,0,0,0,0,0,02-19,0
1989-02-20,15.0,1989,0,0,0,0,0,0,0,0,02-20,0
1989-02-21,16.1,1989,0,0,0,0,0,0,0,0,02-21,0
1989-02-22,14.3,1989,0,0,0,0,0,0,0,0,02-22,0
1989-02-23,13.0,1989,0,0,0,0,0,0,0,0,02-23,0
1989-02-24,16.2,1989,0,0,0,0,0,0,0,0,02-24,0
1989-02-25,17.7,1989,0,0,0,0,0,0,0,0,02-25,0
1989-02-26,13.2,1989,0,0,0,0,0,0,0,0,02-26,0
1989-02-27,16.133857507704437,1989,0,0,0,0,0,0,0,0,02-27,0
1989-02-28,18.966169121139938,1989,0,0,0,0,0,0,0,0,02-28,0
1989-03-01,20.4,1989,0,0,0,0,0,0,0,0,03-01,0
1989-03-02,,1989,0,0,0,0,0,0,0,0,03-02,0
1989-03-03,19.294296661356736,1989,0,0,0,0,0,0,0,0,03-03,0
1989-03-04,21.313175409578054,1989,0,0,0,0,0,0,0,0,03-04,0
1989-03-05,,1989,0,0,0,0,0,0,0,0,03-05,0
1989-03-06,18.3,1989,0,0,0,0,0,0,0,0,03-06,0
1989-03-07,,1989,0,0,0,0,0,0,0,0,03-07,0
1989-03-08,20.09829895365526,1989,0,0,0,0,0,0,0,0,03-08,0
1989-03-09,,1989,0,0,0,0,0,0,0,0,03-09,0
1989-03-10,19.28555416887709,1989,0,0,0,0,0,0,0,0,03-10,0
1989-03-11,18.388611847468866,1989,0,0,0,0,0,0,0,0,03-11,0
1989-03-12,18.37728277426127,1989,0,0,0,0,0,0,0,0,03-12,0
1989-03-13,12.8,1989,0,0,0,0,0,0,0,0,03-13,0
1989-03-14,15.349012884142018,1989,0,0,0,0,0,0,0,0,03-14,0
1989-03-15,14.772627281317519,1989,0,0,0,0,0,0,0,0,03-15,0
1989-03-16,14.311116116562737,1989,0,0,0,0,0,0,0,0,03-16,0
1989-03-17,11.243344980870766,1989,0,0,0,0,0,0,0,0,03-17,0
1989-03-18,,1989,0,0,0,0,0,0,0,0,03-18,0
1989-03-19,12.523450091965067,1989,0,0,0,0,0,0,0,0,03-19,0
1989-03-20,16.435444344233453,1989,0,0,0,0,0,0,0,0,03-20,0
1989-03-21,17.3,1989,0,0,0,0,0,0,0,0,03-21,0
1989-03-22,,1989,0,0,0,0,0,0,0,0,03-22,0
1989-03-23,14.331321166442919,1989,0,0,0,0,0,0,0,0,03-23,0
1989-03-24,13.78863989333147,1989,0,0,0,0,0,0,0,0,03-24,0
1989-03-25,14.638025175162594,1989,0,0,0,0,0,0,0,0,03-25,0
1989-03-26,7.244944016347364,1989,0,0,0,0,0,0,0,0,03-26,0
1989-03-27,8.256396577231323,1989,0,0,0,0,0,0,0,0,03-27,0
1989-03-28,,1989,0,0,0,0,0,0,0,0,03-28,0
1989-03-29,8.23996048187968,1989,0,0,0,0,0,0,0,0,03-29,0
1989-03-30,11.171102089578541,1989,0,0,0,0,0,0,0,0,03-30,0
1989-03-31,16.133391108245494,1989,0,0,0,0,0,0,0,0,03-31,0
1989-04-01,13.3,1989,0,0,0,0,0,0,0,0,04-01,0
1989-04-02,15.1,1989,0,0,0,0,0,0,0,0,04-02,0
1989-04-03,14.2,1989,0,0,0,0,0,0,0,0,04-03,0
1989-04-04,14.2,1989,0,0,0,0,0,0,0,0,04-04,0
1989-04-05,17.904178425725085,1989,0,0,0,0,0,0,0,0,04-05,0
1989-04-06,11.355169346691776,1989,0,0,0,0,0,0,0,0,04-06,0
1989-04-07,14.2,1989,0,0,0,0,0,0,0,0,04-07,0
1989-04-08,,1989,0,0,0,0,0,0,0,0,04-08,0
1989-04-09,12.959534350912215,1989,0,0,0,0,0,0,0,0,04-09,0
1989-04-10,12.697656350434517,1989,0,0,0,0,0,0,0,0,04-10,0
1989-04-11,15.958933710840904,1989,0,0,0,0,0,0,0,0,04-11,0
1989-04-12,13.9,1989,0,0,0,0,0,0,0,0,04-12,0
1989-04-13,,1989,0,0,0,0,0,0,0,0,04-13,0
1989-04-14,12.9,1989,0,0,0,0,0,0,0,0,04-14,0
1989-04-15,7.617994058976596,1989,0,0,0,0,0,0,0,0,04-15,0
1989-04-16,11.4,1989,0,0,0,0,0,0,0,0,04-16,0
1989-04-17,,1989,0,0,0,0,0,0,0,0,04-17,0
1989-04-18,11.90824577402386,1989,0,0,0,0,0,0,0,0,04-18,0
1989-04-19,8.644951938357393,1989,0,0,0,0,0,0,0,0,04-19,0
1989-04-20,9.0,1989,0,0,0,0,0,0,0,0,04-20,0
1989-04-21,9.332190356845015,1989,0,0,0,0,0,0,0,0,04-21,0
1989-04-22,10.2,1989,0,0,0,0,0,0,0,0,04-22,0
1989-04-23,,1989,0,0,0,0,0,0,0,0,04-23,0
1989-04-24,9.75300234446025,1989,0,0,0,0,0,0,0,0,04-24,0
1989-04-25,11.0,1989,0,0,0,0,0,0,0,0,04-25,0
1989-04-26,14.306571456825987,1989,0,0,0,0,0,0,0,0,04-26,0
1989-04-27,14.0,1989,0,0,0,0,0,0,0,0,04-27,0
1989-04-28,15.8,1989,0,0,0,0,0,0,0,0,04-28,0
1989-04-29,16.950254501196742,1989,0,0,0,0,0,0,0,0,04-29,0
1989-04-30,12.659535820644267,1989,0,0,0,0,0,0,0,0,04-30,0
1989-05-01,14.450316898911804,1989,0,0,0,0,0,0,0,0,05-01,0
1989-05-02,14.972107060709718,1989,0,0,0,0,0,0,0,0,05-02,0
1989-05-03,12.399780154617376,1989,0,0,0,0,0,0,0,0,05-03,0
1989-05-04,14.4,1989,0,0,0,0,0,0,0,0,05-04,0
1989-05-05,10.4,1989,0,0,0,0,0,0,0,0,05-05,0
1989-05-06,10.3,1989,0,0,0,0,0,0,0,0,05-06,0
1989-05-07,10.8,1989,0,0,0,0,0,0,0,0,05-07,0
1989-05-08,,1989,0,0,0,0,0,0,0,0,05-08,0
1989-05-09,10.656268034055401,1989,0,0,0,0,0,0,0,0,05-09,0
1989-05-10,13.465445952228363,1989,0,0,0,0,0,0,0,0,05-10,0
1989-05-11,15.508461251858796,1989,0,0,0,0,0,0,0,0,05-11,0
1989-05-12,13.175750168179562,1989,0,0,0,0,0,0,0,0,05-12,0
1989-05-13,11.9,1989,0,0,0,0,0,0,0,0,05-13,0
1989-05-14,9.705653907268882,1989,0,0,0,0,0,0,0,0,05-14,0
1989-05-15,,1989,0,0,0,0,0,0,0,0,05-15,0
1989-05-16,8.3,1989,0,0,0,0,0,0,0,0,05-16,0
1989-05-17,9.366305249365716,1989,0,0,0,0,0,0,0,0,05-17,0
1989-05-18,,1989,0,0,0,0,0,0,0,0,05-18,0
1989-05-19,12.399544925620141,1989,0,0,0,0,0,0,0,0,05-19,0
1989-05-20,6.876900424033034,1989,0,0,0,0,0,0,0,0,05-20,0
1989-05-21,2.9682792902304254,1989,0,0,0,0,0,0,0,0,05-21,0
1989-05-22,11.930184375793102,1989,0,0,0,0,0,0,0,0,05-22,0
1989-05-23,9.5,1989,0,0,0,0,0,0,0,0,05-23,0
1989-05-24,9.264508148348616,1989,0,0,0,0,0,0,0,0,05-24,0
1989-05-25,10.340743923342929,1989,0,0,0,0,0,0,0,0,05-25,0
1989-05-26,9.0,1989,0,0,0,0,0,0,0,0,05-26,0
1989-05-27,10.2,1989,0,0,0,0,0,0,0,0,05-27,0
1989-05-28,12.417254350435671,1989,0,0,0,0,0,0,0,0,05-28,0
1989-05-29,12.1,1989,0,0,0,0,0,0,0,0,05-29,0
1989-05-30,13.2,1989,0,0,0,0,0,0,0,0,05-30,0
1989-05-31,6.7886545327352525,1989,0,0,0,0,0,0,0,0,05-31,0
1989-06-01,2.1128368296761852,1989,0,0,0,0,0,0,0,0,06-01,0
1989-06-02,-0.4908150505476456,1989,0,0,0,0,0,0,0,0,06-02,0
1989-06-03,2.1,1989,0,0,0,0,0,0,0,0,06-03,0
1989-06-04,7.552477140885089,1989,0,0,0,0,0,0,0,0,06-04,0
1989-06-05,7.416055900995835,1989,0,0,0,0,0,0,0,0,06-05,0
1989-06-06,7.855515996712552,1989,0,0,0,0,0,0,0,0,06-06,0
1989-06-07,9.532730293683585,1989,0,0,0,0,0,0,0,0,06-07,0
1989-06-08,8.470627057438287,1989,0,0,0,0,0,0,0,0,06-08,0
1989-06-09,7.267827276807699,1989,0,0,0,0,0,0,0,0,06-09,0
1989-06-10,6.913471782253827,1989,0,0,0,0,0,0,0,0,06-10,0
1989-06-11,8.869054652063255,1989,0,0,0,0,0,0,0,0,06-11,0
1989-06-12,8.8,1989,0,0,0,0,0,0,0,0,06-12,0
1989-06-13,6.360426712719978,1989,0,0,0,0,0,0,0,0,06-13,0
1989-06-14,11.19604514980815,1989,0,0,0,0,0,0,0,0,06-14,0
1989-06-15,10.2,1989,0,0,0,0,0,0,0,0,06-15,0
1989-06-16,12.978290134187375,1989,0,0,0,0,0,0,0,0,06-16,0
1989-06-17,11.2,1989,0,0,0,0,0,0,0,0,06-17,0
1989-06-18,,1989,0,0,0,0,0,0,0,0,06-18,0
1989-06-19,,1989,0,0,0,0,0,0,0,0,06-19,0
1989-06-20,7.820553192618131,1989,0,0,0,0,0,0,0,0,06-20,0
1989-06-21,6.6,1989,0,0,0,0,0,0,0,0,06-21,0
1989-06-22,5.0,1989,0,0,0,0,0,0,0,0,06-22,0
1989-06-23,5.631318331923011,1989,0,0,0,0,0,0,0,0,06-23,0
1989-06-24,5.3,1989,0,0,0,0,0,0,0,0,06-24,0
1989-06-25,3.970921911610053,1989,0,0,0,0,0,0,0,0,06-25,0
1989-06-26,2.3,1989,0,0,0,0,0,0,0,0,06-26,0
1989-06-27,1.4,1989,0,0,0,0,0,0,0,0,06-27,0
1989-06-28,0.5,1989,0,0,0,0,0,0,0,0,06-28,0
1989-06-29,2.9990132828273595,1989,0,0,0,0,0,0,0,0,06-29,0
1989-06-30,8.0,1989,0,0,0,0,0,0,0,0,06-30,0
1989-07-01,6.0,1989,0,0,0,0,0,0,0,0,07-01,0
1989-07-02,7.398148808784619,1989,0,0,0,0,0,0,0,0,07-02,0
1989-07-03,8.99631464073843,1989,0,0,0,0,0,0,0,0,07-03,0
1989-07-04,7.799361132980431,1989,0,0,0,0,0,0,0,0,07-04,0
1989-07-05,5.3,1989,0,0,0,0,0,0,0,0,07-05,0
1989-07-06,7.0,1989,0,0,0,0,0,0,0,0,07-06,0
1989-07-07,7.467906283200692,1989,0,0,0,0,0,0,0,0,07-07,0
1989-07-08,8.039767835790425,1989,0,0,0,0,0,0,0,0,07-08,0
1989-07-09,11.493039320355637,1989,0,0,0,0,0,0,0,0,07-09,0
1989-07-10,8.0,1989,0,0,0,0,0,0,0,0,07-10,0
1989-07-11,8.5,1989,0,0,0,0,0,0,0,0,07-11,0
1989-07-12,7.1,1989,0,0,0,0,0,0,0,0,07-12,0
1989-07-13,,1989,0,0,0,0,0,0,0,0,07-13,0
1989-07-14,1.9778771443839087,1989,0,0,0,0,0,0,0,0,07-14,0
1989-07-15,1.8,1989,0,0,0,0,0,0,0,0,07-15,0
1989-07-16,2.6,1989,0,0,0,0,0,0,0,0,07-16,0
1989-07-17,,1989,0,0,0,0,0,0,0,0,07-17,0
1989-07-18,5.8,1989,0,0,0,0,0,0,0,0,07-18,0
1989-07-19,,1989,0,0,0,0,0,0,0,0,07-19,0
1989-07-20,7.2,1989,0,0,0,0,0,0,0,0,07-20,0
1989-07-21,5.3,1989,0,0,0,0,0,0,0,0,07-21,0
1989-07-22,2.0918749077155865,1989,0,0,0,0,0,0,0,0,07-22,0
1989-07-23,2.2990119466200944,1989,0,0,0,0,0,0,0,0,07-23,0
1989-07-24,4.949342305554287,1989,0,0,0,0,0,0,0,0,07-24,0
1989-07-25,7.331235395814287,1989,0,0,0,0,0,0,0,0,07-25,0
1989-07-26,4.2,1989,0,0,0,0,0,0,0,0,07-26,0
1989-07-27,5.234010601593935,1989,0,0,0,0,0,0,0,0,07-27,0
1989-07-28,9.0,1989,0,0,0,0,0,0,0,0,07-28,0
1989-07-29,10.486341771843595,1989,0,0,0,0,0,0,0,0,07-29,0
1989-07-30,8.0,1989,0,0,0,0,0,0,0,0,07-30,0
1989-07-31,8.55638649821006,1989,0,0,0,0,0,0,0,0,07-31,0
1989-08-01,,1989,0,0,0,0,0,0,0,0,08-01,0
1989-08-02,8.149140734488075,1989,0,0,0,0,0,0,0,0,08-02,0
1989-08-03,7.269682776131816,1989,0,0,0,0,0,0,0,0,08-03,0
1989-08-04,7.306433506030919,1989,0,0,0,0,0,0,0,0,08-04,0
1989-08-05,7.414612651786098,1989,0,0,0,0,0,0,0,0,08-05,0
1989-08-06,7.353013931326638,1989,0,0,0,0,0,0,0,0,08-06,0
1989-08-07,4.893935213720019,1989,0,0,0,0,0,0,0,0,08-07,0
1989-08-08,7.885107817853875,1989,0,0,0,0,0,0,0,0,08-08,0
1989-08-09,7.0,1989,0,0,0,0,0,0,0,0,08-09,0
1989-08-10,9.73301506626193,1989,0,0,0,0,0,0,0,0,08-10,0
1989-08-11,7.6099777262750905,1989,0,0,0,0,0,0,0,0,08-11,0
1989-08-12,7.8,1989,0,0,0,0,0,0,0,0,08-12,0
1989-08-13,6.292128428917638,1989,0,0,0,0,0,0,0,0,08-13,0
1989-08-14,3.8,1989,0,0,0,0,0,0,0,0,08-14,0
1989-08-15,6.3877625667212286,1989,0,0,0,0,0,0,0,0,08-15,0
1989-08-16,6.537267413337243,1989,0,0,0,0,0,0,0,0,08-16,0
1989-08-17,,1989,0,0,0,0,0,0,0,0,08-17,0
1989-08-18,6.6,1989,0,0,0,0,0,0,0,0,08-18,0
1989-08-19,9.84756348063628,1989,0,0,0,0,0,0,0,0,08-19,0
1989-08-20,8.1,1989,0,0,0,0,0,0,0,0,08-20,0
1989-08-21,4.953913598382586,1989,0,0,0,0,0,0,0,0,08-21,0
1989-08-22,8.52627716057368,1989,0,0,0,0,0,0,0,0,08-22,0
1989-08-23,6.0990933681958985,1989,0,0,0,0,0,0,0,0,08-23,0
1989-08-24,5.5,1989,0,0,0,0,0,0,0,0,08-24,0
1989-08-25,6.881870628840123,1989,0,0,0,0,0,0,0,0,08-25,0
1989-08-26,,1989,0,0,0,0,0,0,0,0,08-26,0
1989-08-27,4.2,1989,0,0,0,0,0,0,0,0,08-27,0
1989-08-28,6.3,1989,0,0,0,0,0,0,0,0,08-28,0
1989-08-29,7.0,1989,0,0,0,0,0,0,0,0,08-29,0
